Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
5 day gen ai intensive course with google kaggle,USA,Exact match,existing searches,1.310000026728817,0.9143048790419992,0.5473830369437632,0.9143044,5.033935007725532e-07,0.12204632,3.1111669887615174
advanced fluid mechanics,USA,Exact match,existing searches,1.109999973928142,0.5045148353719991,0.3979604463720602,0.5045145,3.1997206628719965e-07,0.12204647,3.6259884098066846
aerodynamic courses,USA,Broad match,existing searches,1.3100000267288177,2.104641166282,0.4756202369454523,2.104641,2.0558864077813163e-07,0.12204647,3.5805878355482506
aerodynamics course,USA,Broad match,existing searches,1.310000026728817,1.5334730634819993,0.4756203184258469,1.5334725,5.254876145333043e-07,0.247949,3.5805872221436097
ai engineer certification free,USA,Exact match,existing searches,1.3100000267288188,0.5873250797419991,0.5473828151851143,0.58732474,3.4123949665954e-07,0.24794894,3.111168249174104
ansys course,USA,Broad match,existing searches,1.3100000267288172,2.09703639039,0.4756202984710542,2.0970361,2.671142427246309e-07,0.12204647,3.580587372368224
asep incose,USA,Exact match,existing,1.2799999883795996,2.54941124928,0.4371494771242381,2.5494113,-4.756448257481338e-08,0.0,3.80647826880637
ashworth university,A,Broad match,existing searches,1.310000026728818,1.3423489673300006,0.313131604926131,1.3423487,2.725286700755447e-07,0.3720516,5.43860794616758
asq certified quality engineer,USA,Exact match,existing searches,1.3100000267277478,0.8030330265420007,0.5473829234498071,0.80303264,3.898995446505183e-07,0.12204647,3.111167633825959
automation engineer certification,USA,Exact match,existing searches,1.1099999739281414,0.8002493100120005,0.3979604558898386,0.800249,3.294898447414596e-07,0.003949046,3.6259883230861205
automation engineer training,USA,Exact match,existing searches,1.31000002672881,0.6767612573120008,0.5473828789207349,0.6767609,3.453704724432072e-07,0.12204647,3.111167886918985
automation engineering classes,USA,Exact match,existing searches,1.3100000267288172,0.736420849542001,0.5473828708928616,0.7364205,3.373425991881618e-07,0.003948927,3.11116793254714
basic electrical training,USA,Exact match,existing,1.2799999883795996,0.8077270846720004,0.4371495108957552,0.80772674,3.438349032158783e-07,0.0,3.806477974740969
become an engineer,USA,Exact match,existing,1.310000026728818,1.2535195185420005,0.5473830534693684,1.2535189,5.795237507655315e-07,0.12204647,3.1111668948347586
become an engineer online,USA,Exact match,existing searches,1.3100000267288163,0.6618818443119991,0.5473828714192379,0.66188145,3.9747362023945243e-07,0.12204635,3.1111679295553656
beng engineering,USA,Broad match,existing,1.310000026728818,1.4789258468500022,0.4389312494150046,1.4789256,2.611032370314348e-07,0.12204647,3.879878766930299
best courses for robotics,B,Broad match,existing searches,0.8403187191513005,1.323470158152004,4.2490382767823576e-08,1.3234701,4.2490382767823576e-08,0.0,0.0
best electrical engineering courses online,USA,Exact match,existing searches,1.2799999883795987,1.3109442792720047,0.4371496043986527,1.3109438,4.3733780064059147e-07,0.0,3.8064771605649588
