Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
cost engineer certification,A,Phrase match,existing searches,1.0,1.0273223464000003,0.3454445545184392,1.0273225,-1.843464594308841e-07,0.06460482
cost engineer certification,A,Broad match,existing searches,20.690000437343407,15.98939395989,14.921905885587329,15.989395,-1.181711562381338e-06,11.067762
curso arquitectura de software,USA,Broad match,existing searches,13.460000206406256,6.241902498522,5.472746638574796,6.241903,-3.296945525477213e-07,2.2774885
design patterns certification,A,Broad match,existing searches,1.0,2.7906425947000004,0.3177941793252445,2.790643,-3.820608638349654e-07,0.064605
design thinking ibm,USA,Broad match,existing searches,13.460000206406264,6.325723959572,5.407346023685617,6.3257236,3.115007105591872e-07,0.5537436
digitaldefynd,USA,Broad match,existing searches,13.460000206406251,6.117251380741999,5.261790200531886,6.1172504,9.382371164434744e-07,1.7740961
health systems thinking,USA,Broad match,existing searches,13.460000206406235,6.164351204881999,5.235860029707286,6.1643505,6.952384445924054e-07,0.38392186
healthcare systems engineering certificate,A,Broad match,existing searches,1.0,1.1827480523500002,0.2791390149507082,1.1827482,-1.4615921606342397e-07,0.06460476
how to solve engineering problems,A,Broad match,existing searches,1.0,1.4539066988399998,0.2141039806774631,1.4539069,-1.948901637849332e-07,0.06460476
human centered systems,USA,Broad match,existing searches,1.0,1.1294765878900004,0.4140134264214945,1.1294765,4.064878944554096e-08,0.01185751
human centered systems,A,Broad match,existing searches,1.0,1.3637383293900005,0.4702581476959695,1.3637383,3.0973862585881307e-08,0.01185751
ibm project manager certification,A,Phrase match,existing searches,20.69000043734344,15.7421702824,15.185064264333594,15.74217,-5.146230463992652e-08,10.306431
ibm skillsbuild certificate,USA,Broad match,existing searches,1.0,1.2509323054,0.3921664648696046,1.2509322,8.875571300137609e-08,0.06460476
ibm skillsbuild certificate,A,Broad match,existing searches,1.0,1.5153782898,0.4484109216740843,1.5153784,-6.617991954449566e-08,0.06460476
ideo u systems thinking,USA,Broad match,existing searches,13.460000206406242,7.170335992741999,6.041373237538752,7.170336,2.230886790854925e-07,1.9173851
ieee certificate,A,Broad match,existing searches,1.0,1.2367596683000004,0.263501649806348,1.2367599,-2.327467525375937e-07,0.06460476
introduction to algorithmic thinking,USA,Broad match,existing searches,13.460000206406256,5.870479411831999,5.164598471871519,5.8704796,-1.7190823520252255e-07,1.595743
learn system design and architecture,USA,Broad match,existing searches,1.0,1.5908716894400003,0.7848143554937723,1.5908718,-1.2147308559029568e-07,0.011857748
learn system design and architecture,A,Broad match,existing searches,1.0,1.9549558712400004,0.9708813382543132,1.9549559,-6.423821008461061e-08,0.011857748
learn system design for free,USA,Broad match,existing searches,1.0,1.4006776396400005,0.7848144952422649,1.4006776,7.78800517409195e-08,0.01185751
learn system design for free,A,Broad match,existing searches,1.0,1.7647618214400005,0.9708814183981608,1.7647618,1.590563747377871e-08,0.01185751
lms learning program,A,Exact match,existing,1.0,1.07863113493,0.3602745255855175,1.0786313,-1.4692272221061844e-07,0.06460476
lms learning program,A,Phrase match,existing,20.69000043734345,16.92407270324,15.887629231331433,16.924074,-1.4697336325752983e-06,10.879695
lms learning program,A,Broad match,existing,20.69000043734345,16.65252670159,15.55480607857364,16.652527,-1.5387875151873234e-07,11.25276
mit mbse certificate,USA,Broad match,existing searches,1.0,1.5882965304600003,0.9301716067539458,1.5882965,-2.170919888300204e-09,0.06460476
