Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai certification cost,B,Broad match,existing,2.8968768441509,3.64462796781,2.5034413728469262,3.644628,-8.013311525445488e-08,2.866611
ai short course,B,Broad match,existing,2.896876844150909,3.4890074040400005,2.244420340250633,3.4890072,1.6946663627948055e-07,2.750363
ai strategy course,B,Broad match,existing,2.896876844150917,3.54995728644,2.342533599458799,3.549957,2.494679542941469e-07,1.933526
ai upskilling programs,B,Broad match,existing,2.896876844150924,3.57110250175,2.2444204109907226,3.5711024,1.209974365146138e-07,2.8340814
artificial intelligence bootcamp online,USA,Broad match,existing,1.7568767882612732,3.2760219473500007,1.7844811577458137,3.2760215,4.667896980059538e-07,2.2163186
artificial intelligence bootcamp online,B,Broad match,existing,2.8968768441509125,5.094334693050001,3.208732457255934,5.094334,5.675312024777668e-07,1.9648898
artificial intelligence certification,B,Broad match,existing,2.896876844150902,3.57110250175,2.2444204109907226,3.5711024,1.209974365146138e-07,2.7178333
artificial intelligence course,B,Broad match,existing,11.236877192271109,12.34333248205,10.648012829492627,12.343333,-7.622737303591975e-07,5.400275
artificial intelligence for leadership,B,Broad match,existing,2.8968768441509103,3.1915988544099996,2.5342120150201985,3.191599,-3.780191448754522e-08,1.8966961
artificial intelligence master online,USA,Broad match,existing,1.756876788261188,3.0264360078400006,1.7844812043732037,3.0264356,3.942077984042669e-07,2.1469588
artificial intelligence master online,B,Broad match,existing,2.8968768441509156,4.93017367964,3.2087324107191018,4.9301734,2.8257579121060417e-07,2.796086
artificial intelligence master's degree online,USA,Broad match,existing,1.7568767882612875,3.0257972247400002,1.7844811446466164,3.0257967,5.72899790274306e-07,2.3249855
artificial intelligence master's degree online,B,Broad match,existing,2.896876844150917,4.844109970440001,3.2087324441567366,4.8441095,4.352227156445565e-07,2.974112
artificial intelligence online program,USA,Broad match,existing,1.7568767882612875,3.07172240245,1.7844813011850462,3.071722,3.7181035139610685e-07,2.208737
artificial intelligence online program,B,Broad match,existing,2.896876844150894,4.975460074250001,3.2087325075309456,4.9754596,4.985969246362743e-07,2.857864
artificial intelligence short course online,USA,Broad match,existing,1.756876788261124,3.33870729365,1.945389355799048,3.338707,3.2343515643518117e-07,2.0500405
artificial intelligence short course online,A,Broad match,existing,1.7568767882613092,3.1999072446500003,1.7253590240155399,3.199907,1.8021213410435166e-07,2.0500402
artificial intelligence short course online,B,Broad match,existing,11.236877192271123,13.462499289450001,11.67511966699059,13.4625,-3.290802723654451e-07,2.9656065
artificial intelligence stanford online,USA,Broad match,existing,1.7568767882610459,3.2894522875500005,1.7844816178036016,3.2894518,4.500103276683376e-07,2.2455673
artificial intelligence stanford online,B,Broad match,existing,11.236877192271123,13.413244283350002,11.514211928995143,13.413244,3.591347841336301e-08,5.4215345
artificial intelligence summer course,B,Broad match,existing,2.8968768441508814,3.71713205615,2.5034412983985352,3.7171323,-2.737907958128005e-07,1.9660559
artificial intelligence training,B,Broad match,existing,11.236877192271114,12.532296040250001,10.808920600606141,12.532296,-1.404750964439927e-07,5.6404
best ai certifications 2024,B,Broad match,existing,2.896876844150918,3.5344230793100007,2.5342119596582062,3.534423,-3.355926203596482e-08,2.8340821
best ai courses,B,Broad match,existing,11.236877192271123,13.859864279910001,10.648012444659146,13.859864,4.498568451083429e-08,5.6227636
best ai courses 2025,B,Broad match,existing,2.8968768441508947,3.3245159030099996,2.342533671869863,3.324516,-1.5495814009724995e-07,2.8340821
best ai learning course,B,Broad match,existing,2.8968768441509174,3.7866736541500003,2.3425335775127323,3.7866738,-1.301059810998595e-07,1.8073592
best ai ml courses for working professionals,B,Broad match,existing,2.896876844150918,3.25426779091,2.5034413129055446,3.254268,-1.4007449689046325e-07,1.7777267
best courses on artificial intelligence,B,Broad match,existing,11.236877192271123,11.933411562109999,10.648012959624342,11.9334135,-1.9434442002363994e-06,5.0139017
best courses on generative ai,B,Broad match,existing,2.8968768441509183,3.51232300881,2.342533575330691,3.5123234,-3.7070660141580447e-07,2.7647223
best generative ai courses,B,Broad match,existing,11.236877192271125,12.089268428610001,10.648012978361283,12.089269,-2.5577720563774164e-07,5.414785
best online courses for learning generative ai,B,Broad match,existing,11.236877192271123,11.93341156211,11.09871211018663,11.9334135,-1.9434441984600426e-06,2.8103206
best place to study artificial intelligence,B,Broad match,new,2.896876844150917,3.2491035124,2.503441240423529,3.249104,-5.10579736268113e-07,2.6810033
best prompting courses,B,Broad match,existing,18.016875806610894,19.156418603010003,17.909584682531182,19.15642,-1.1510183171026256e-06,10.947765
certification in machine learning and ai,B,Phrase match,existing,6.7168769571723015,8.66076564791,6.3137354850987215,8.660766,2.1817214701513876e-11,5.536933
certification in machine learning and ai,B,Broad match,existing,11.23687719227108,15.238522589310001,12.563142836197208,15.238524,-1.8476406822287572e-06,5.532488
controllable video generation,B,Broad match,new,11.236877192271123,11.642009061949999,10.428131741660387,11.64201,-6.731574231366722e-07,5.715818
course generative ai,B,Broad match,new,2.896876844150917,3.5982574373499996,2.342533603312219,3.5982578,-3.4272507365429306e-07,2.7178328
course on machine learning and artificial intelligence,B,Broad match,existing,2.896876844150918,3.5490024312499995,2.3425336106781,3.5490026,-2.1614990286522584e-07,2.6060257
courses about ai,B,Broad match,existing,2.8968768441509063,4.037853231950001,2.3425335793926276,4.0378532,-9.016796198579868e-09,1.8172777
courses on generative ai,B,Broad match,existing,2.896876844150898,3.6813073902499993,2.342533662833007,3.6813073,7.442358329612375e-08,2.7647223
driving innovation with ai mit xpro,B,Broad match,existing,2.896876844150917,3.6454592645099995,2.5342120826176044,3.6454594,-1.4901844291870248e-07,2.672182
gen ai courses,B,Broad match,new,11.236877192271121,12.211982378240002,10.64801276611842,12.211983,-3.4881077937143345e-07,3.3612182
generative ai certificate course,B,Broad match,existing,0.13798533486139192,1.4933210361000002,2.1338424094352604e-07,1.4933208,2.1338424094352604e-07,0.0
generative ai certificate program,B,Broad match,existing,2.896876844150915,3.29045044824,2.534211868489939,3.2904508,-3.6314610829535354e-07,2.750362
generative ai certification online,B,Phrase match,existing,6.716876957172303,8.66460497874,6.313735561549448,8.664604,7.917282811575888e-07,4.942992
generative ai certification online,B,Broad match,existing,11.23687719227106,15.24236192014,12.563142912647935,15.242362,-1.0225990187961997e-07,4.938547
generative ai course for business leaders,B,Broad match,existing,2.896876844150914,3.6621549203100003,2.53421200057886,3.662155,7.361391940463591e-09,1.8966961
generative ai course usa,B,Broad match,existing,2.896876844150918,4.04744932665,2.534211850301123,4.0474496,-2.6212563497551855e-07,2.8340821
generative ai courses,B,Broad match,existing,11.236877192271116,12.13852343471,10.648012851786111,12.138524,-6.207709564165498e-07,5.361721
generative ai for business,B,Broad match,existing,2.896876844150917,3.57110250175,2.2444204109907226,3.5711024,1.209974365146138e-07,2.797252
generative ai foundations course,B,Broad match,existing,11.236877192271123,13.405217690050002,11.098711533128615,13.405219,-1.388013963321555e-06,3.3269632
generative ai online training,B,Broad match,existing,11.236877192271114,12.036041646450002,11.09871211573406,12.036043,-1.5206642558496242e-06,5.62792
generative ai training course,B,Broad match,existing,11.236877192271123,11.957918324800001,10.808920660348402,11.957918,1.576857435736656e-07,5.7160687
generative ai workshop online,B,Broad match,existing,2.8968768441509374,3.46804180185,2.5342118982474,3.468042,-9.497006825398557e-08,2.1429162
harvard ai course,B,Broad match,existing,11.23687719227111,12.15491626525,10.648012855292114,12.154918,-1.451729980672667e-06,5.322934
learn generative ai tools,B,Broad match,existing,2.8968768441509143,3.55418467685,2.5342119948507933,3.5541847,1.6333250307809521e-09,1.933526
learning chatgpt,B,Broad match,existing,0.8768767889980824,1.7109836802500002,0.3363851771372073,1.7109834,2.8467352319871964e-07,0.35151887
mit ai certificate,B,Broad match,existing,11.236877192271129,12.51045975905,11.001144029908765,12.510462,-2.048200975934833e-06,3.188302
mit generative ai certificate,B,Broad match,existing,11.236877192271129,12.37919751635,11.001143970398157,12.379198,-5.579908197717032e-07,2.8179653
