Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
embedded programming course,USA,Broad match,existing searches,25.370001149617732,8.528568838037001,7.593167755998122,8.528567,1.5238890522795143e-06,4.0518837
freecodecamp courses with certificate,USA,Exact match,existing searches,25.370001149617725,8.528983804037,8.4448226789135,8.528985,-1.2194615344185422e-06,2.5560384
freecodecamp courses with certificate,USA,Phrase match,existing searches,25.37000114961773,8.989098219837,8.893680638338378,8.989099,-3.290521597421048e-07,2.7160442
freecodecamp courses with certificate,USA,Broad match,existing searches,25.37000114961772,9.612109579537002,9.365524642560567,9.612109,3.952718650168663e-07,3.8210292
lms learning program,USA,Broad match,existing,25.370001149617725,10.042727209357,9.293381072310186,10.042727,-2.610409488568166e-07,4.2208467
lms programme,USA,Exact match,existing searches,3.850000125673312,2.10336797179,1.188190626514121,2.1033678,1.6630904298153837e-07,0.2585987
lms programme,USA,Phrase match,existing searches,3.750000093869529,2.1439549870900003,1.063969010870823,2.143955,-5.204311204209944e-09,0.2585987
process modeling in system analysis and design,USA,Broad match,existing,14.50998513338532,5.553384583557,4.276348155105462,5.5533843,2.795103695163448e-07,2.4901576
project management design thinking,USA,Broad match,existing searches,14.450000461651726,4.647165627857001,4.252597273965629,4.6471653,3.293950872063079e-07,1.9149631
system design mooc,USA,Broad match,existing searches,25.37000114961772,9.189155906937,8.89578563024747,9.189156,3.283237184348309e-07,3.9785335
system design thinking course,USA,Broad match,new,14.450000461651726,4.830393953790002,4.231758757104211,4.830394,1.6259127111339924e-07,1.9611504
system problem solving,USA,Broad match,existing searches,25.370001149617725,8.559790051957,7.456651605149139,8.55979,3.9436422660799053e-07,4.058674
ui ux design free course with certificate,USA,Exact match,existing searches,25.370001149617725,8.529552090136999,7.998117196528906,8.529553,-1.3232541142826904e-06,3.7935326
ui ux design free course with certificate,USA,Phrase match,existing searches,25.37000114961773,8.989666505937,8.446975155953785,8.989667,-4.328447378298961e-07,3.953538
ui ux design free course with certificate,USA,Broad match,existing searches,1.6899999282636102,0.7531796418370004,0.1896862708271737,0.7531796,3.2061457155840856e-08,0.11987114
web designing free course with certificate,USA,Exact match,existing searches,25.37000114961772,8.530992305437,8.50545845978883,8.530993,-1.1561718871178073e-06,2.5277145
web designing free course with certificate,USA,Phrase match,existing searches,25.370001149617725,8.991106721237001,8.864386769607362,8.991107,-2.65762510665013e-07,2.6877203
web designing free course with certificate,USA,Broad match,existing searches,25.37000114961772,9.220737487737,9.001889527503312,9.220737,3.0461610123211364e-08,3.7550368
