Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai diploma,B,Broad match,existing,2.5966411965347955,4.05205823386,2.1414922615318144,4.0520577,4.907874906479037e-07,0.87768793
ai upskilling programs,B,Phrase match,existing,4.2466413694053955,5.054981917809999,3.6721441454406145,5.0549817,2.092833879530076e-07,1.8570623
ai upskilling programs,B,Broad match,existing,13.376641431105492,14.502719412360001,12.396418104681779,14.502721,-1.4204647058591036e-06,5.5653872
artificial intelligence for engineering,B,Broad match,existing,3.0966412199742965,4.22571137355,2.274315623504224,4.225711,5.047145510417295e-07,-0.49990177
artificial intelligence for leadership,B,Phrase match,new,3.0966412199742948,3.3605798912099987,2.837255640035072,3.3605795,4.005483775770813e-07,-0.16873026
artificial intelligence for leadership,B,Broad match,new,13.376641431105488,13.759090798559999,12.701466458502626,13.759091,-5.786983017230796e-07,5.813382
artificial intelligence specialist certification,B,Broad match,existing,13.376641431105488,14.96586635626,12.247033386594472,14.965867,-6.862815045138859e-07,8.595262
artificial intelligence training,B,Broad match,existing,4.976640940137516,6.341634181459999,3.6248849901758193,7.1478176,-0.8061834302343369,2.569213
artificial intelligence workshop,B,Broad match,existing,4.976640940137518,6.341634181459999,4.18988981576786,6.3416348,-5.689062119174082e-07,2.663962
best ai certifications 2024,B,Phrase match,existing,4.246641369405379,4.35910699634,4.331307568830693,4.3591065,4.5566006878772214e-07,1.928113
best ai certifications 2024,B,Broad match,existing,4.976640940137514,6.082893763689999,5.016637002139095,6.0828943,-5.615663489777489e-07,2.7237673
best online courses for learning generative ai,B,Broad match,new,13.376641431105488,14.10162402966,13.055581348919644,14.1016245,-4.5917056645805587e-07,6.3199687
controllable video generation,B,Broad match,existing,13.376641431105488,14.10162402966,12.192331331753506,14.1016245,-4.5917056645805587e-07,4.2196703
courses on generative ai,B,Broad match,existing,4.976640940137518,6.341634181459999,4.18988981576786,6.3416348,-5.689062119174082e-07,4.1182885
driving innovation with ai mit xpro,B,Broad match,existing,13.376641431105488,13.74967554466,12.51648429290524,13.749676,-2.0607242134929038e-07,6.135298
generative ai course usa,B,Broad match,existing,4.246641369405397,5.28185314936,2.8389677504952537,5.281853,-4.964512712035685e-08,1.8048582
generative ai for business,B,Phrase match,existing,8.076640978293357,10.55154481421,8.312646060090128,10.551546,-1.2825917572456547e-06,1.350976
generative ai for business,B,Broad match,existing,13.37664143110549,16.945128391559997,13.982766102131286,16.945127,9.043773800954114e-07,3.5785232
generative ai foundations course,B,Broad match,existing,13.376641431105488,14.845252643460002,12.486725936764445,14.845254,-1.3009369705940799e-06,5.998053
generative ai online program,B,Phrase match,existing,8.076640978293344,10.42780380981,8.316273029017763,10.427805,-1.1370894146267574e-06,2.0960674
generative ai online program,B,Broad match,existing,13.376641431105488,17.475730537859995,14.551621078936655,17.475729,1.5492125342575491e-06,6.2495666
generative ai online training,B,Phrase match,existing,4.246641369405383,4.65388653511,4.331307479085448,4.6538863,2.1690321272416213e-07,1.7822189
generative ai online training,B,Broad match,existing,13.376641431105487,14.10162402966,13.055581348919644,14.1016245,-4.5917056645805587e-07,6.2495666
generative ai workshop online,B,Phrase match,existing,4.246641369405397,4.33889294531,4.331307553907755,4.3388925,4.854406148169232e-07,1.7822189
generative ai workshop online,B,Broad match,existing,13.376641431105488,14.10162402966,13.055581348919644,14.1016245,-4.5917056645805587e-07,6.201575
graduate certificate artificial intelligence,B,Broad match,new,4.976640940137518,6.341634181459999,4.431068209131813,6.3416348,-5.689062119174082e-07,4.1182885
harvard ai certificate,B,Broad match,existing,13.376641431105488,15.092920492560001,12.337340544134708,15.092921,-7.644590418465214e-07,7.957406
harvard ai course,B,Broad match,new,4.246641369405399,5.80733789246,3.223354471134316,5.807338,-3.4530245152097905e-07,2.2321856
learn generative ai tools,B,Phrase match,existing,4.2466413694053955,4.21183880901,3.9771926078762716,4.2118382,5.636181539259155e-07,1.7822189
learn generative ai tools,B,Broad match,existing,13.376641431105488,13.974569893360002,12.701466417789323,13.97457,-3.8099302557270676e-07,6.3720193
leverage ai for business,B,Phrase match,existing,4.246641369405398,4.627979003740001,4.331307523799587,4.627979,2.020127061186372e-07,1.5053811
leverage ai for business,B,Broad match,existing,7.666641103584789,7.41082429939,7.0136612957069095,7.4108257,-1.4299801174288973e-06,1.7712388
machine learning engineer training,B,Broad match,existing,4.97664094013752,6.1833363519599995,4.654563878624733,5.7186623,0.4646740899971089,2.9252877
mit ai certificate,B,Phrase match,existing,4.2466413694053955,5.174136043809999,4.078285099290956,5.1741357,3.588429580148045e-07,2.251663
mit ai certificate,B,Broad match,existing,5.866641324068613,7.044431147359999,5.225116429113539,7.0444317,-5.390413679862149e-07,3.2255647
mit generative ai certificate,B,Phrase match,existing,4.246641369405399,4.6587935467,3.8371063251729005,4.658793,5.741353028554386e-07,1.5090551
mit generative ai certificate,B,Broad match,existing,4.97664094013752,6.382580314049999,4.522435818085949,6.3825808,-4.430911140218541e-07,2.1969132
mit professional development,B,Phrase match,existing,4.24664136940538,6.60924947394,3.7457383884297464,6.60925,-5.947245504955845e-07,1.3201036
mit professional development,B,Broad match,existing,42.61664142103069,46.64448082421,44.10986578438456,46.644478,2.979971718275465e-06,5.036633
mit xpro ai,B,Broad match,existing,13.37664143110549,14.778391046160001,12.510046643846769,14.778393,-1.7455880456651585e-06,8.673539
mit xpro ai course,B,Broad match,existing,4.976640940137518,6.34163418146,4.189889815767861,6.3416348,-5.689062110292298e-07,4.274048
northeastern university artificial intelligence,B,Broad match,existing,13.376641431105488,14.93516340336,12.256377602426163,14.9351635,-9.456480398739586e-08,4.213958
online ai and ml courses,B,Broad match,existing,4.976640940137518,6.361848232489999,4.189889785987313,6.361849,-5.986867588347877e-07,3.261931
online ai training courses,B,Broad match,existing,4.976640940137518,6.341634181459999,4.18988981576786,6.3416348,-5.689062119174082e-07,3.167182
prompt engineering course,B,Broad match,existing,4.976640940137517,6.341634181459999,4.18988981576786,6.3416348,-5.689062119174082e-07,3.8562117
what to study to become artificial intelligence engineer,B,Phrase match,existing,3.0966412199742965,3.9546918528100004,2.2743156807442655,3.9546914,4.4274530308641147e-07,0.22587144
what to study to become artificial intelligence engineer,B,Broad match,existing,13.376641431105488,14.96586635626,12.247033386594472,14.965867,-6.862815045138859e-07,8.969526
