Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
aerospace engineering online class,A,Phrase match,existing searches,223.08557932902798,248.5746789041,247.54536009459073,248.57469,-1.2868360926177047e-05
best online courses for aerospace engineering,B,Phrase match,existing,42.76558430261606,27.185543541456,25.87271178200318,27.185545,-1.4261953680261286e-06
mit engineering certificate,B,Phrase match,existing,7.905583290756766,7.59901825529,6.559348503169028,7.5990195,-1.2721453028774476e-06
mit engineering certificate,B,Broad match,existing,7.905583290756766,8.010154367890001,6.559348584618212,8.010156,-1.3099054090304207e-06
mit engineering certificate program,B,Phrase match,existing,9.735583097847332,9.12032697229,7.8246128323516455,9.120328,-9.772339257807516e-07
mit engineering certificate program,B,Broad match,existing,7.905583290756766,8.26619880189,6.559348630800828,8.2662,-1.2637227921885597e-06
mit engineering certificates,B,Phrase match,existing,18.26558288992585,15.774347560746,14.199280994278714,15.774347,2.554481479677406e-07
mit open course certificate,B,Phrase match,existing searches,18.26558288992585,17.37343487699,14.199281072210947,17.373436,-1.097131093530379e-06
mit opencourseware certificates,B,Broad match,existing searches,7.905583290756766,9.984670526846001,6.559348471029351,9.984672,-1.065866401361859e-06
mit opencourseware optimization methods,USA,Exact match,existing searches,223.08557932902798,257.0731658148,254.75783602468465,257.0732,-4.585512186849883e-05
mites summer,B,Broad match,existing searches,18.26558288992585,17.35003051169,14.241314977479796,17.35003,-3.8735785068411133e-07
mitprofessionaled,B,Broad match,existing searches,18.26558288992585,15.445817002390001,14.176616677377794,15.445818,-9.449976943187721e-07
mitx,B,Exact match,existing searches,0.43184666579472264,2.2958845786000004,-5.074595699205986e-07,2.295885,-5.074595699205986e-07
mitx certificate,B,Phrase match,existing searches,9.735583097847332,9.512771935289999,7.824612707918783,9.5127735,-1.5785039462201667e-06
mitx certificate,B,Broad match,existing searches,9.735583097847336,9.670280733189998,7.824612774930415,9.670282,-1.6307016039718292e-06
protection and control engineer career,USA,Phrase match,existing searches,223.08557932902798,253.96903416280003,253.18492105368824,253.96904,-5.754192159201921e-06
system engineering courses in india,B,Broad match,new,1.1144170282288428,1.5528182202360004,-7.810384339279608e-08,1.5528183,-7.810384339279608e-08
