Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
abb online courses,B,Phrase match,existing searches,0.0801764486027565,3.711447264589002,1.2602250832688116,2.4512222,1.2602250832688116,0.0
advanced engineering mathematics course,USA,Phrase match,existing searches,0.855532188582712,1.3507932776889997,0.0957690829715922,1.3507932,3.5234470674438973e-08,0.0
advanced engineering mathematics course,B,Exact match,existing searches,0.8555321885827031,1.9925680516892283,0.0957689641648142,1.992568,3.563698225406142e-08,0.0
aeronautical engineering courses,B,Broad match,existing,1.4955321457648587,1.9262963677160008,0.5775437498800022,1.9262966,-2.240427272592882e-07,0.32420063
aerospace certifications,B,Broad match,existing searches,1.4955321457648587,1.955820771416001,0.57754370804625,1.955821,-2.658764794993829e-07,0.45010316
ai engineer certification free,USA,Broad match,existing searches,2.1955321804772723,1.738751193389,0.60988475929171,1.7387512,2.036959090290225e-08,0.40860736
ai engineer certification free,B,Phrase match,existing searches,1.495532145765194,2.515673975789347,0.4871741340992837,2.515674,-1.384379477720188e-07,0.45010316
ai engineer certification free,B,Broad match,existing searches,1.495532145765187,2.448925875389341,0.487173818313841,2.448926,-9.659552180352193e-08,0.45010316
asq certified quality engineer,A,Exact match,existing searches,2.1955321804772723,1.113641906416,0.4889408833141935,1.113642,-7.08941805260821e-08,0.4068073
best courses for robotics,A,Broad match,existing searches,1.495532145765247,2.223464957066001,0.7228966863827129,2.2234652,-2.471728901554116e-07,0.250005
best courses for robotics,B,Phrase match,existing searches,1.495532145765246,2.975623012216,0.8033674961637538,2.9756234,-3.570009190489998e-07,0.25000525
best courses for robotics,B,Broad match,existing searches,1.495532145765246,3.055484353666,0.8033676735207362,3.0554845,-1.7964393661529246e-07,0.25000525
best embedded systems course,B,Exact match,existing searches,1.87553220188628,1.3366740029160258,0.4955615084473368,1.336674,2.7925181056431825e-08,0.40024185
best robotics courses in the world,B,Phrase match,existing searches,1.495532145765246,2.975623012216,0.8033674961637538,2.9756234,-3.570009190489998e-07,0.25000525
best robotics courses in the world,B,Broad match,existing searches,1.495532145765246,3.055484353666,0.8033676735207362,3.0554845,-1.7964393661529246e-07,0.25000525
certificate mit,B,Phrase match,existing searches,1.1455321874312072,1.9201045965,0.0882175897403563,1.9201045,9.286840807476436e-08,0.08200061
certificate training programs,A,Phrase match,existing,1.4955321457648445,1.8785429288760012,0.3890813877001591,1.8785429,2.8790552164537075e-08,0.25395417
certification schools,USA,Broad match,existing,159.2055395222262,45.6994508513,44.0603568562057,45.699444,7.034161328078881e-06,44.901943
cisco certification,B,Phrase match,existing searches,1.495532145764809,2.7382251858260025,0.5023576855208267,2.7382257,-5.12645066841344e-07,0.33200574
cisco cyber security course,A,Broad match,existing searches,4.265532180614086,3.0231055639659994,1.3382284067546957,3.0231054,1.8104668786378403e-07,1.3339616
civil engineering courses,A,Broad match,existing,1.285532172628498,1.9242614403660008,0.2743559971744722,1.9242616,-1.2961080608775433e-07,0.0
