keyword,region,match,bid,predicted_clicks,predicted_epc,conv_value,cost,profit,is_new_keyword,hist_min_cpc,hist_avg_cpc,hist_max_cpc,lambda
top generative ai courses,C,Broad match,0.10000724722927146,11.961634553400218,83.05102507415523,993.4260112223232,1.1962501440480917,992.229761078275,True,,,,0.0
top generative ai courses,A,Broad match,0.4099999855548062,7.7204444061899995,98.73249580318002,762.2587449328388,3.1653820950145843,759.0933628378242,True,,,,0.0
top generative ai courses,USA,Broad match,0.7164445899979484,8.59450429499,82.82610984428425,711.8493567940144,6.157486105859716,705.6918706881547,True,,,,0.0
top generative ai courses,B,Broad match,0.12586188743206905,6.696769246600089,100.5900105894811,673.6280894308144,0.8428680170741223,672.7852214137403,True,,,,0.0
generative ai top courses,B,Broad match,0.2599999996611783,6.436605822965021,89.9137900293204,578.7396244675779,1.6735175117900438,577.0661069557879,True,,,,0.0
generative ai top courses,C,Broad match,0.09953796671146009,7.926446714374996,71.61368161760262,567.6420313621434,0.7889823891956206,566.8530489729477,True,,,,0.0
top generative ai courses online,C,Broad match,0.12304333431879888,12.340650146330217,45.99607666777761,567.6214902608257,1.5184347416662434,566.1030555191594,True,,,,0.0
generative ai course curriculum,B,Broad match,0.4199999837532167,6.791550032490363,83.73011290726987,568.6572510357905,2.852450903305111,565.8048001324854,True,,,,0.0
generative ai course curriculum,C,Broad match,0.10391471139540709,8.241382113200224,64.55004977458508,531.9816256184496,0.8564008437924715,531.1252247746571,True,,,,0.0
ai generative courses,C,Broad match,0.10096549425859269,9.580808055574996,55.456876486660235,531.321688980422,0.9673310207278359,530.3543579596942,True,,,,0.0
generative ai learning course,C,Broad match,0.10403656033840347,12.73730782236012,40.04793413553343,510.1028647338929,1.3251456938097872,508.7777190400831,True,,,,0.0
generative ai top courses,A,Broad match,0.35861104439521974,5.871650876190006,87.00723265068588,510.8760938282674,2.105638853034605,508.77045497523284,True,,,,0.0
generative ai courses and certifications,C,Broad match,0.13146327316906195,11.022117524574972,46.025046053770936,507.29346667863877,1.4490036470347043,505.84446303160405,True,,,,0.0
harvard generative ai course,C,Broad match,0.1000566407502342,9.844785195804993,49.60331735847783,488.3340043935594,0.9850361355998842,487.3489682579595,True,,,,0.0
