Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
best problem solving courses,USA,Broad match,existing searches,0.9600000036349767,1.0517747935680002,0.2926673826602548,1.051775,-1.8506969512444016e-07
bms system training,USA,Broad match,existing searches,0.9600000036349776,0.9657062196280002,0.2926674389387607,0.96570635,-1.2879118926889532e-07
business management short course,USA,Broad match,existing,0.960000003634977,1.4507335391680007,0.22882592350637965,1.4507338,-2.4169290013809075e-07
cmu software architecture,USA,Broad match,existing,0.960000003634977,1.4814632220680009,0.2926675362998734,1.4814633,-9.103472131677393e-08
complex problem solving,USA,Exact match,existing searches,0.9600000036349767,0.9279285423379998,0.2934354893785577,0.92792875,-2.0340861273115962e-07
complex problem solving,USA,Broad match,existing searches,0.9600000036349767,1.5603747660680005,0.29266741819812747,1.560375,-2.0913646725517765e-07
cours architecture,USA,Broad match,existing searches,0.9600000036349776,0.9996838963880004,0.29266748794454944,0.99968415,-2.585993348347415e-07
create design system,A,Exact match,existing searches,0.9600000036349767,1.098548688218,0.1517594831436897,1.0985485,1.5668571240468054e-07
create design system,A,Phrase match,existing searches,0.9600000036349698,1.4162687443180004,0.15175978168677484,1.4162685,2.764148632206087e-07
design patterns certification,B,Phrase match,existing searches,10.240000256582775,19.666744607528,18.053254383643417,19.666744,3.7535026464752264e-07
design patterns certification,B,Broad match,existing searches,10.24000025658278,20.352194860828,18.645937517535764,20.352196,-8.789180938606478e-07
design thinking for software development,A,Broad match,existing searches,0.9600000036349723,1.5263830439480006,0.29266774815637464,1.5263829,1.2082177991423748e-07
engineering problem solving,USA,Broad match,existing,0.960000003634903,1.220765184768001,0.29266740024880544,1.2207654,-1.674811445084856e-07
engineering problems,USA,Broad match,existing searches,0.9600000036349026,1.2178856275680012,0.29266740304254957,1.2178859,-2.2429204515894696e-07
futures thinking certification,A,Phrase match,existing searches,0.9600000036349698,1.0146333760880002,0.15175934502110566,1.0146334,-4.1041516407602785e-08
futures thinking certification,A,Broad match,existing searches,1.8499999398408882,1.710766121088001,0.36181263559910937,1.7107662,-7.516291455900159e-08
github system design,USA,Broad match,existing searches,0.9600000036349026,1.2990717619680003,0.29266760051475327,1.2990718,-2.6819841458802784e-08
it course,USA,Exact match,existing searches,0.960000003634977,1.0197787893680006,0.2934354556468397,1.0197791,-2.967449754809337e-07
it course,USA,Phrase match,existing searches,0.960000003634977,1.0486287235680012,0.29343549007801095,1.0486289,-2.02709159458081e-07
it course,USA,Broad match,existing searches,0.960000003634977,1.4008113447680008,0.2926672998919022,1.4008116,-2.0823340296516335e-07
learn critical thinking and problem solving,USA,Broad match,existing searches,0.9600000036349776,1.1570517686480004,0.2926675346964318,1.1570518,-3.303351814309963e-08
