Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
ai and cloud computing,USA,Exact match,existing searches,1.369999981997145,2.078790519440001,1.6324654259322342,2.0787907,-1.4523285063461344e-07,0.7646215,1.0909878692096846
ai and cloud computing,USA,Phrase match,existing searches,1.369999981997145,2.1871467202400003,1.7437629371379648,2.187147,-1.8184435024437562e-07,0.9862638,1.0213544161681982
ai and cloud computing,USA,Broad match,existing searches,1.3699999819971451,2.4305764480000014,1.8232407613163464,2.4305766,-1.148814683382682e-07,1.1150429,0.9768320313936155
ai and cloud computing,A,Exact match,existing searches,1.369999981997145,2.6139329725400007,2.0226480418339765,2.6139328,1.2456331610621876e-07,0.7861747,0.8805288610575172
ai and cloud computing,A,Broad match,existing searches,1.369999981997145,2.943596130100002,2.2134231383473777,2.9435961,5.450954354557781e-09,1.1365964,0.8046360163768993
ai certificate programs,USA,Broad match,existing,0.8299999798517261,1.1622824123300006,0.7176843037999561,1.1622822,1.8386015199212125e-07,0.33266068,1.5034465266889818
ai courses for beginners,USA,Broad match,existing searches,1.1099999696143854,1.140584722180001,1.0669981390424887,1.1405845,2.533384482195089e-07,0.54251444,1.3523921998529742
ai free courses,USA,Broad match,existing searches,1.1099999696149294,1.3748866510300006,0.9653802406696644,1.3748865,1.382736529720319e-07,0.5425143,1.4947477685045933
ai learning course,USA,Broad match,existing,1.1099999696149292,1.243450811680001,1.0669981451589283,1.2434505,2.892572104062907e-07,0.6062595,1.3523921921012099
ai machine learning course free,USA,Broad match,new,1.1099999696149294,1.51955688276,0.9698699740380764,1.5195566,2.4118132579964424e-07,0.76185936,1.4878282647429986
ai machine learning courses near me,USA,Broad match,new,0.829999979851726,0.9869841199000008,0.6205562214930183,0.98698395,1.6499353705512476e-07,0.15031534,1.7387626397673357
ai machine learning free course,USA,Broad match,new,1.1099999696149294,1.4044304974100004,0.969869989874066,1.4044303,2.2721499304267925e-07,0.54251444,1.4878282404498118
ai research programs,USA,Broad match,existing searches,0.8299999798517264,0.903495644630001,0.717684333623455,0.9034955,1.5407900610941996e-07,0.33266068,1.503446464212997
