Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
a1wizard,USA,Broad match,existing searches,0.490000001017504,0.839685903462,0.4279301032148076,0.8396863,-3.7106650341289793e-07,0.06374502,1.488560857339361
adversarial machine learning course,USA,Broad match,new,0.490000001017504,0.8343037157619996,0.4279301553333802,0.83430403,-3.189479308440824e-07,0.06374502,1.4885606760441985
ai and machine learning course free with certificate,USA,Exact match,new,0.4900000010175038,0.6782980444500002,0.4279301049778017,0.67829835,-3.0969886455345375e-07,0.0,1.4885608512067607
ai and machine learning course free with certificate,USA,Broad match,new,0.490000001017504,0.8615603769499994,0.4279302085120416,0.8615606,-2.0616462459432938e-07,0.0,1.488560491061548
ai and machine learning course in chennai,USA,Broad match,new,0.4900000010175038,1.0521272183,0.4279302716790589,1.0521274,-1.4299760731084632e-07,0.0,1.4885602713343336
ai and machine learning free online course,USA,Exact match,new,0.490000001017504,0.545509157649999,0.4279301892442754,0.5455094,-2.403335520595462e-07,0.0,1.4885605580847128
ai and machine learning free online course,USA,Broad match,new,0.490000001017504,0.72877149015,0.4279301586680664,0.72877175,-2.5600859987484625e-07,0.0,1.4885606644444487
ai courses for non technical,USA,Exact match,existing searches,0.4900000010175038,0.5360017753499993,0.4279301426667221,0.53600204,-2.6455936352753895e-07,0.0,1.488560720105336
ai courses in islamabad,USA,Exact match,existing searches,0.490000001017504,0.5193991965999999,0.4279301396956839,0.51939946,-2.675304017207836e-07,0.07497847,1.4885607304401327
ai courses in islamabad,USA,Broad match,existing searches,0.4900000010175038,1.1078572565999998,0.4279302651372922,1.1078575,-2.0914401877014654e-07,0.07497847,1.488560294089943
ai machine learning course,USA,Exact match,new,0.490000001017504,0.7840624362499988,0.427930077937392,0.7840628,-3.6654159663029873e-07,0.06374502,1.4885609452672104
ai machine learning course,USA,Phrase match,new,0.4900000010175043,0.8934630877499993,0.427930099440139,0.8934633,-2.258295600521265e-07,0.06374502,1.4885608704695996
ai machine learning course,USA,Broad match,new,0.4900000010175041,0.7977194018499998,0.4279300696985868,0.7977198,-3.747804018239265e-07,0.06374502,1.4885609739260137
ai machine learning course free,USA,Exact match,new,0.490000001017504,0.7484329709000007,0.4279302128738776,0.7484332,-2.0180278859083245e-07,0.13872351,1.488560475888848
ai machine learning course free,USA,Phrase match,new,0.490000001017504,0.8578336223999999,0.4279302343766235,0.8578336,-1.486108458514934e-09,0.1387235,1.4885604010912874
ai machine learning course free,USA,Broad match,new,0.4900000010175043,0.9316953033999996,0.4279302568034726,0.93169546,-1.5787319362914334e-07,0.1387235,1.4885603230792315
ai machine learning free course,USA,Phrase match,new,0.490000001017505,0.5185282156499994,0.4279302433761728,0.51852846,-2.458062994259436e-07,0.0,1.488560369786252
ai masters,USA,Phrase match,existing,0.4900000010175043,0.7222515650999997,0.4279301472914669,0.7222517,-1.4817590976434758e-07,0.18234521,1.488560704018101
ai masters,USA,Broad match,existing,0.490000001017504,0.6265078791999998,0.4279301771545591,0.6265082,-2.9712675186921444e-07,0.18234527,1.4885606001389442
ai ml bootcamp,USA,Exact match,existing searches,0.4900000010175043,0.5880477084399993,0.4279300971509749,0.5880481,-3.9203149726496633e-07,0.18234527,1.488560878432489
ai ml bootcamp,USA,Broad match,existing searches,0.490000001017504,0.6523999647499998,0.4279302136303862,0.65240026,-2.9045324723142585e-07,0.18234533,1.4885604732573237
ai training,USA,Exact match,existing searches,0.8299999932168354,0.9990238076519996,0.7885713404488592,0.9990241,-2.854990930334367e-07,0.13872361,1.368297243173602
ai training,USA,Phrase match,existing searches,0.8299999932168357,1.1084244591519998,0.7885714513585733,1.1084244,3.402687775988511e-08,0.2890389,1.368297050727559
ai training,USA,Broad match,existing searches,0.490000001017504,0.7027348825620002,0.4279302308247871,0.7027351,-2.434565239406439e-07,0.13872361,1.4885604134463923
ai training courses,USA,Exact match,existing,0.4900000010175041,0.8034451638900001,0.4279301499568183,0.80344546,-2.945221703187784e-07,0.06374502,1.4885606947466403
ai training courses,USA,Phrase match,existing,0.4900000010175041,1.19219901639,0.4279303796865088,1.1921991,-9.459480221352125e-08,0.06374502,1.488559895629298
ai training courses,USA,Broad match,existing,0.490000001017504,1.1471506211999998,0.4279302213434324,1.1471508,-1.337285890912199e-07,0.06374502,1.4885604464273987
aiml course online,USA,Broad match,existing searches,0.490000001017504,0.8175594023999999,0.4279300979909728,0.8175597,-3.166856934466722e-07,0.07497847,1.4885608755105437
aiml training,USA,Phrase match,existing searches,0.4900000010175039,0.7350409660519998,0.4279302392186562,0.73504126,-2.946672995607358e-07,0.25732374,1.488560384248219
aiml training,USA,Broad match,existing searches,0.490000001017504,0.6899925708619999,0.4279302000848698,0.6899929,-3.338010859943452e-07,0.25732374,1.4885605203755692
alphago,USA,Exact match,existing searches,0.490000001017504,0.8703084514519999,0.427930109300358,0.8703088,-3.649809530159587e-07,0.06374502,1.488560836170689
alphago,USA,Phrase match,existing searches,0.4900000010175039,0.9797091029519998,0.427930250012394,0.97970915,-4.5454982666726096e-08,0.06374502,1.4885603467020756
alphago,USA,Broad match,existing searches,0.4900000010175039,0.9346607077619996,0.4279302108786074,0.9346609,-2.0379805887316138e-07,0.06374502,1.4885604828294194
analytics and machine learning course,USA,Exact match,new,0.4900000010175038,0.4946435847499999,0.4279301547625693,0.49464387,-2.822658387025001e-07,0.06374502,1.488560678029771
analytics and machine learning course,USA,Broad match,new,0.490000001017504,0.6779059172499998,0.4279302061427458,0.6779062,-2.979408876280232e-07,0.06374502,1.4885604993031725
andrej karpathy machine learning course,USA,Exact match,new,0.490000001017504,0.810137998229999,0.4279301575489229,0.81013834,-3.465347104825156e-07,0.07497847,1.488560668337404
andrej karpathy machine learning course,USA,Broad match,new,0.490000001017504,1.09248970035,0.4279302168218628,1.09249,-2.574594482052106e-07,0.07497847,1.4885604621557336
andrew ng free machine learning course,USA,Broad match,new,0.490000001017504,0.8132274021499998,0.4279301335209257,0.8132277,-3.1095806296566053e-07,0.0,1.4885607519191122
andrewng,USA,Exact match,existing searches,0.8299999932168356,1.117042634392,0.7885712718012103,1.1170428,-1.4553048521825929e-07,0.07497859,1.3682973622882495
andrewng,USA,Phrase match,existing searches,0.8299999932168356,1.3391959950919996,0.7885713264938246,1.3391961,-9.083787100294673e-08,0.22529387,1.368297267387817
applications of machine learning in engineering,USA,Phrase match,existing searches,0.490000001017504,0.7638214861999991,0.4279302096020224,0.7638217,-2.3487696620971842e-07,0.0,1.4885604872700364
applications of machine learning in engineering,USA,Broad match,existing searches,0.490000001017504,0.8376831671999996,0.4279301724242275,0.83768344,-2.720547611634317e-07,0.0,1.4885606165934635
applied ai machine learning course,USA,Broad match,new,0.490000001017504,0.6736258874499997,0.4279302070701322,0.6736262,-2.970135012381192e-07,0.0,1.4885604960772474
applied machine learning,USA,Phrase match,existing,0.490000001017504,0.7383155336999996,0.4279301872873409,0.73831576,-2.2738932536903178e-07,0.0,1.488560564891934
applied machine learning,USA,Broad match,existing,0.490000001017504,0.8121772146999999,0.4279301501095458,0.8121775,-2.645671204337674e-07,0.0,1.488560694215375
applied machine learning course,USA,Broad match,existing searches,0.490000001017504,0.8121772146999999,0.4279301501095458,0.8121775,-2.645671204337674e-07,0.0,1.488560694215375
applied machine learning courses,USA,Broad match,new,0.490000001017504,0.8121772146999999,0.4279301501095458,0.8121775,-2.645671204337674e-07,0.0,1.488560694215375
applied machine learning online course,USA,Exact match,new,0.4900000010175038,0.5104958228500004,0.427930142703783,0.5104961,-2.570717220207186e-07,0.0,1.488560719976419
applied machine learning online course,USA,Broad match,new,0.490000001017504,0.6937581553499998,0.4279301419298948,0.6937584,-2.727467713903309e-07,0.0,1.4885607226684001
applied machine learning online course download,USA,Exact match,new,0.490000001017504,0.5150754323799999,0.4279301262100131,0.51507574,-3.1081839491076124e-07,0.06374502,1.488560777350221
applied machine learning online course download,USA,Phrase match,new,0.4900000010175043,0.6244760838799999,0.4279301849656627,0.6244764,-2.893156483274595e-07,0.06374502,1.4885605729679217
applied machine learning online course download,USA,Broad match,new,0.490000001017504,0.7974271345,0.4279301035265656,0.7974275,-3.409524230724159e-07,0.06374502,1.4885608562549066
apps to learn data analysis,USA,Phrase match,existing searches,0.490000001017504,0.6970622268899999,0.4279302386030278,0.6970625,-2.6548060561015774e-07,0.13872348,1.48856038638969
apps to learn data analysis,USA,Broad match,existing searches,0.490000001017504,0.6520138317,0.427930169666919,0.65201414,-3.046143920437672e-07,0.13872351,1.4885606261847968
aprendizaje no supervisado,USA,Phrase match,existing searches,0.490000001017504,0.8607990267619998,0.4279302480564029,0.86079913,-1.0701561858894593e-07,0.13872351,1.4885603535060137
aprendizaje profundo,USA,Exact match,existing searches,0.490000001017504,0.5086855073519998,0.4279301171251588,0.5086858,-3.1990324922404056e-07,0.1387235,1.4885608089520108
aprendizaje profundo,USA,Broad match,existing searches,0.490000001017504,0.685790472862,0.4279302295415349,0.6857908,-3.043444208872259e-07,0.1387235,1.4885604179102003
artificial intelligence ai and machine learning course,USA,Broad match,new,0.490000001017504,0.8432841776499997,0.4279301344046842,0.8432845,-3.1007430445484374e-07,0.0,1.4885607488449464
artificial intelligence and machine learning business applications,USA,Exact match,existing searches,0.490000001017504,0.5360017753500002,0.427930142666723,0.53600204,-2.6455936263936053e-07,0.0,1.4885607201053332
artificial intelligence course in pakistan,USA,Broad match,existing searches,0.490000001017504,0.7875541393499996,0.4279301409464504,0.78755444,-3.0353253821502335e-07,0.07497847,1.4885607260893248
artificial intelligence course online with certificate,USA,Broad match,existing searches,0.490000001017504,0.77642003455,0.4279300943835266,0.77642035,-3.202931396772968e-07,0.06374502,1.4885608880590964
artificial intelligence courses in pakistan,USA,Exact match,existing searches,0.4900000010175038,0.5344162852499995,0.4279301361177478,0.53441656,-2.711083378903467e-07,0.07497847,1.4885607428860308
artificial intelligence courses in pakistan,USA,Broad match,existing searches,0.490000001017504,0.63786080675,0.4279302080141907,0.6378611,-2.662671203523814e-07,0.07497853,1.4885604927933285
artificial intelligence machine learning course,USA,Exact match,new,0.490000001017504,0.63934752775,0.4279300613479462,0.63934785,-3.2352639767196933e-07,0.0,1.488561002973839
artificial intelligence machine learning course,USA,Broad match,new,0.490000001017504,0.95300584435,0.4279301106883484,0.95300615,-3.039883178512781e-07,0.0,1.488560831342545
artificial intelligence training,USA,Broad match,existing,0.490000001017504,0.8119051466499999,0.4279300878559783,0.8119055,-3.566230103446699e-07,0.1387235,1.4885609107652658
asu machine learning course,USA,Exact match,new,0.4900000010175038,0.5089103327500009,0.4279301361548089,0.5089106,-2.6362069616148176e-07,0.0,1.4885607427571133
asu machine learning course,USA,Broad match,new,0.490000001017504,0.6123548542499996,0.4279302006006694,0.6123551,-2.587794803998733e-07,0.0,1.488560518581354
automated machine,USA,Phrase match,existing,0.490000001017504,0.5641664360499997,0.4279302303529401,0.56416667,-2.2902720975270801e-07,0.0,1.4885604150877179
automation bootcamp,USA,Exact match,existing searches,0.490000001017504,0.4296567788400004,0.4279301384516308,0.42965716,-3.823958089066437e-07,0.18234527,1.4885607347675882
automation bootcamp,USA,Phrase match,existing searches,0.490000001017504,0.6518101395399993,0.4279301763804382,0.6518104,-2.68098550471052e-07,0.18234527,1.488560602831734
automation bootcamp,USA,Broad match,existing searches,0.490000001017504,0.6067617443499996,0.4279302117524578,0.60676205,-3.072323367936392e-07,0.18234527,1.4885604797897203
aws academy machine learning foundations course,USA,Broad match,new,0.490000001017504,0.6523999647499998,0.4279302136303862,0.65240026,-2.9045324723142585e-07,0.06374502,1.4885604732573237
basic ml,USA,Exact match,existing,0.490000001017504,0.6602286079000005,0.4279301741193303,0.66022885,-2.405573359398616e-07,0.06374503,1.4885606106970266
basic ml,USA,Broad match,existing,0.490000001017504,1.1228441413999997,0.4279302176596127,1.1228442,-7.780776400956314e-08,0.06374502,1.4885604592416102
bayesian optimization python,USA,Exact match,existing searches,0.490000001017504,0.4946435847500006,0.42793015476257,0.49464387,-2.822658380363663e-07,0.06374508,1.488560678029769
bayesian optimization python,USA,Phrase match,existing searches,0.490000001017504,0.6040442362499997,0.4279302433205411,0.6040445,-2.6076309234124295e-07,0.06374502,1.4885603699797645
bayesian optimization python,USA,Broad match,existing searches,0.490000001017504,0.6779059172499995,0.4279302061427454,0.6779062,-2.979408879610901e-07,0.06374502,1.488560499303174
best machine learning course in udemy,USA,Phrase match,new,0.4900000010175039,0.5382743504999994,0.4279301938771127,0.5382746,-2.3570071472356346e-07,0.0,1.4885605419693295
best machine learning course in udemy,USA,Broad match,new,0.4900000010175015,0.6121360314999998,0.4279301417981566,0.6121363,-2.728785096772768e-07,0.0,1.4885607231266458
best machine learning course on udemy,USA,Exact match,new,0.4900000010175043,0.4288736989999991,0.4279301220829469,0.42887402,-3.1680810630430045e-07,0.0,1.488560791706278
best machine learning course on udemy,USA,Phrase match,new,0.4900000010175043,0.5382743504999994,0.4279301938771127,0.5382746,-2.3570071472356346e-07,0.0,1.4885605419693306
best machine learning course on udemy,USA,Broad match,new,0.4900000010175015,0.6121360314999998,0.4279301417981566,0.6121363,-2.728785096772768e-07,0.0,1.4885607231266458
best machine learning courses in udemy,USA,Phrase match,new,0.4900000010175043,0.5382743504999994,0.4279301938771127,0.5382746,-2.3570071472356346e-07,0.0,1.4885605419693306
best machine learning courses on udemy,USA,Exact match,new,0.490000001017504,0.428873698999999,0.4279301220829468,0.42887402,-3.168081064153228e-07,0.0,1.4885607917062775
best machine learning courses on udemy,USA,Phrase match,new,0.490000001017504,0.5382743504999994,0.4279301938771127,0.5382746,-2.3570071472356346e-07,0.0,1.48856054196933
best machine learning udemy course,USA,Exact match,new,0.4900000010175038,0.4547657845499991,0.4279301492455481,0.4547661,-3.10134601722023e-07,0.0,1.488560697220802
best machine learning udemy course,USA,Phrase match,new,0.4900000010175043,0.5641664360499997,0.4279302303529401,0.56416667,-2.2902720975270801e-07,0.0,1.4885604150877187
best machine learning udemy course,USA,Broad match,new,0.4900000010175015,0.6380281170499994,0.4279301931751443,0.6380284,-2.662050054835774e-07,0.0,1.4885605444111283
best python course for data science and machine learning udemy,USA,Exact match,new,0.4900000010175038,0.9518505496999992,0.4279301924726738,0.9518508,-2.222039924282271e-07,0.06374496,1.4885605468546876
best python course for data science and machine learning udemy,USA,Phrase match,new,0.490000001017504,1.0612512011999995,0.4279302139754206,1.0612514,-2.0070124562288085e-07,0.06374502,1.4885604720571173
best python course for data science and machine learning udemy,USA,Broad match,new,0.490000001017504,1.1351128821999998,0.427930057588336,1.1351132,-3.570883302383976e-07,0.06374502,1.4885610160516984
best udemy courses for machine learning,USA,Exact match,new,0.4900000010175038,0.4288736989999993,0.427930122082947,0.42887402,-3.16808106137767e-07,0.0,1.488560791706276
best udemy machine learning course,USA,Exact match,new,0.490000001017504,0.4547657845499989,0.4279301492455479,0.4547661,-3.101346018885565e-07,0.0,1.4885606972208036
best udemy machine learning course,USA,Broad match,new,0.4900000010175015,0.6380281170499998,0.4279301931751448,0.6380284,-2.662050050394882e-07,0.0,1.4885605444111265
big data and machine learning in quantitative investment,USA,Phrase match,existing searches,0.490000001017504,0.8483262400999999,0.427930239953134,0.8483263,-8.531656503496522e-08,0.18234521,1.4885603816933295
biotechnology and artificial intelligence,USA,Exact match,existing searches,0.490000001017504,0.7245537409000005,0.4279302426986302,0.72455394,-2.017803584219991e-07,0.0,1.4885603721430887
biotechnology and artificial intelligence,USA,Phrase match,existing searches,0.4900000010175043,0.8339543923999996,0.4279302642013759,0.83395445,-6.106832317609445e-08,0.0,1.4885602973455399
bootcamp for data science,USA,Broad match,existing searches,0.4900000010175041,0.81785166975,0.4279300641629944,0.817852,-3.505136718651159e-07,0.18234527,1.4885609931816528
bootcamp gratis,USA,Phrase match,existing searches,0.4900000010175043,0.7594774637520001,0.4279302034675762,0.75947773,-2.708137347706696e-07,0.18234533,1.4885605086087836
bootcamp gratis,USA,Broad match,existing searches,0.490000001017504,0.6346112575619998,0.4279301997512164,0.63461155,-2.894312558510137e-07,0.18234533,1.4885605215361868
bootcamp machine learning,USA,Broad match,existing searches,0.490000001017504,0.6267267019499997,0.4279302061547497,0.626727,-2.830277224807887e-07,0.18234533,1.488560499261417
bootcamp mit,USA,Exact match,existing searches,0.490000001017504,0.6421922566400002,0.4279300989613961,0.6421926,-3.455175925370924e-07,0.18234533,1.4885608721349124
bootcamp mit,USA,Phrase match,existing searches,0.4900000010175043,0.7515929081399995,0.4279301502664643,0.7515932,-2.644102019555561e-07,0.18234539,1.488560693669533
bootcamp mit,USA,Broad match,existing searches,0.490000001017504,0.6267267019499997,0.4279302061547497,0.626727,-2.830277224807887e-07,0.18234539,1.488560499261417
bootcamp python data science,USA,Exact match,existing searches,0.490000001017504,0.4691376322499997,0.4279301547996289,0.4691379,-2.747781985279474e-07,0.18234521,1.4885606779008593
bootcamp python data science,USA,Phrase match,existing searches,0.4900000010175043,0.5785382837499997,0.4279302359070203,0.57853854,-2.532754519446456e-07,0.18234533,1.4885603957677849
bootcamp python data science,USA,Broad match,existing searches,0.490000001017504,0.6523999647499995,0.4279302136303858,0.65240026,-2.904532475644928e-07,0.18234533,1.4885604732573248
causal machine learning course,USA,Exact match,new,0.4900000010175038,0.6926698921500005,0.4279301403342046,0.6926702,-3.339471064123245e-07,0.06374502,1.488560728219029
causal machine learning course,USA,Broad match,new,0.490000001017504,0.8759322246499999,0.4279301842637999,0.87593246,-2.3041286634217786e-07,0.06374502,1.4885605754093594
certification courses for machine learning,USA,Exact match,new,0.490000001017504,0.5344162852499993,0.4279301361177475,0.53441656,-2.711083381123913e-07,0.0,1.4885607428860326
certification courses for machine learning,USA,Phrase match,new,0.4900000010175043,0.6438169367499997,0.4279302246757199,0.6438171,-1.9000094630960973e-07,0.0,1.488560434835997
cours sur python,USA,Exact match,existing searches,0.490000001017504,0.49464358475,0.4279301547625694,0.49464387,-2.822658385914778e-07,0.06374502,1.4885606780297713
cours sur python,USA,Phrase match,existing searches,0.490000001017504,0.6040442362499997,0.4279302433205411,0.6040445,-2.6076309234124295e-07,0.06374502,1.4885603699797645
cours sur python,USA,Broad match,existing searches,0.490000001017504,0.6779059172499995,0.4279302061427454,0.6779062,-2.979408879610901e-07,0.06374502,1.488560499303174
course machine learning python,USA,Exact match,new,0.4900000010175039,0.4946435847499997,0.4279301547625692,0.49464387,-2.822658388690336e-07,0.18234521,1.4885606780297715
course machine learning python,USA,Broad match,new,0.490000001017504,0.6779059172499995,0.4279302061427454,0.6779062,-2.979408879610901e-07,0.18234521,1.488560499303174
course machine learning with python,USA,Phrase match,new,0.4900000010175043,0.6040442362499996,0.4279302433205409,0.6040445,-2.6076309245226525e-07,0.18234527,1.488560369979766
course machine learning with python,USA,Broad match,new,0.490000001017504,0.6779059172499998,0.4279302061427458,0.6779062,-2.979408876280232e-07,0.18234527,1.4885604993031725
course reinforcement learning,USA,Phrase match,existing searches,0.4900000010175043,0.6326828319499997,0.4279302228162793,0.63268304,-2.067615481049501e-07,0.06374508,1.4885604413040836
courses for machine learning,USA,Exact match,new,0.490000001017504,0.4889429623,0.4279300944618557,0.48894328,-3.1648952020235654e-07,0.0,1.4885608877866274
courses for machine learning,USA,Phrase match,new,0.4900000010175043,0.8776968147999995,0.4279302087075465,0.8776968,2.647136954081475e-09,0.0,1.4885604903814826
courses for machine learning and ai,USA,Broad match,new,0.490000001017504,0.6477338019,0.4279301705943054,0.6477341,-3.036870056538632e-07,0.0,1.4885606229588713
cs231n,USA,Phrase match,existing searches,0.490000001017504,0.8110459977419994,0.4279301697047374,0.8110463,-3.0457657362870094e-07,0.18234527,1.4885606260532451
cs231n,USA,Broad match,existing searches,0.490000001017504,0.983997048362,0.427930118067963,0.9839973,-2.370040584898092e-07,0.18234529,1.4885608056724537
cs50,USA,Exact match,existing searches,0.490000001017504,1.2100386187419996,0.4279301330432996,1.2100388,-1.624240770770058e-07,0.18234527,1.488560753580541
cs50,USA,Phrase match,existing searches,0.490000001017504,1.3194392702419997,0.4279302141506911,1.3194394,-1.4092133038268173e-07,0.18234521,1.4885604714474365
curso de python mit,USA,Exact match,existing searches,0.4900000010175038,1.2642260605999995,0.4279302770802546,1.2642264,-3.760149906995025e-07,0.13872331,1.4885602525462136
curso de python mit,USA,Broad match,existing searches,0.490000001017504,1.8975102894,0.4279302351168577,1.8975108,-4.775830324543762e-07,0.13872337,1.4885603985163738
curso ia,USA,Exact match,existing searches,0.490000001017504,0.4812242858619993,0.42793011893943,0.4812246,-3.1063839744938093e-07,0.1387235,1.4885608026410437
