Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai and cloud computing,USA,Broad match,existing searches,0.9500000248889959,1.4234242481300006,0.665482942492641,1.4234241,1.234122881665911e-07
ai and machine learning course fees,A,Exact match,new,0.040002586651652905,0.9866765999899995,-3.336800225017811e-08,0.98667663,-3.336800225017811e-08
ai course online,USA,Broad match,existing,0.8299999927486612,2.4288558872500006,0.7523687990465704,2.4288557,2.2967248591854172e-07
ai courses online,USA,Exact match,existing,0.8299999927486621,2.31152541171,0.7367894126026391,2.3115253,6.68613671095386e-08
ai courses online,USA,Phrase match,existing,0.8299999927486621,2.50691363431,0.7367894373037744,2.5069134,2.1077179201967056e-07
ai courses online,USA,Broad match,existing,0.8299999927486625,2.6128403899100006,0.7367892023947418,2.6128402,2.142813384509168e-07
ai duet,USA,Broad match,existing searches,1.1099999546466068,1.2224747064300008,0.5160711529441304,1.2224746,1.313872761699031e-07
ai engineering,USA,Broad match,existing,0.8299999927486615,2.6883406706500006,0.752368576114173,2.6883407,6.740088487333651e-09
ai learning,USA,Broad match,existing,0.8299999927486617,2.4974529640100003,0.6783221856973172,2.497453,-1.0309457731949578e-08
ai online courses,USA,Exact match,existing searches,0.8299999927486619,2.31152541171,0.7367894126026391,2.3115253,6.68613671095386e-08
ai online courses,USA,Broad match,existing searches,0.829999992748661,2.61284038991,0.7367892023947413,2.6128402,2.1428133800682758e-07
ai online tutorial,USA,Exact match,existing searches,0.8299999927486614,1.3267762243500008,0.8532386600723518,1.3267761,7.746126784446972e-08
ai online tutorial,USA,Phrase match,existing searches,0.829999992748661,1.6446076948500001,0.8532386739111268,1.6446077,3.169539808389743e-08
ai online tutorial,USA,Broad match,existing searches,0.8299999927486618,1.29870465635,0.8532386743897034,1.2987046,3.2173974595650634e-08
ai pdf,USA,Broad match,existing searches,0.8299999927486612,1.0045970943500007,0.5687755611468757,1.0045971,2.6517053886010444e-08
ai programing,USA,Phrase match,existing searches,0.8299999927486613,2.1906829344500003,0.7045797573793826,2.190683,4.641899442603403e-08
ai programing,USA,Broad match,existing searches,0.8299999927486641,2.456829486550001,0.7523687464605846,2.4568293,1.7708650013048555e-07
ai programming languages,USA,Exact match,existing searches,0.8299999927486604,1.09479934165,0.7620460707855132,1.0947992,1.8069266349840518e-07
ai programming languages,USA,Phrase match,existing searches,0.8299999927486607,1.30847691475,0.7620460289582214,1.3084768,1.090630492583955e-07
ai programming languages,USA,Broad match,existing searches,0.8299999927486482,1.2415216503500002,0.8098349509595888,1.2415216,5.3441430836187465e-08
ai robotics certification,USA,Exact match,existing searches,0.8299999927486594,1.20512387259,0.8210290680646246,1.2051238,9.043210202897001e-08
ai robotics certification,USA,Phrase match,existing searches,0.8299999927486617,1.2635072395899998,0.8210289404490696,1.2635071,1.1182815895516285e-07
ai robotics certification,USA,Broad match,existing searches,0.8299999927486615,1.37397606659,0.8688178806311377,1.3739761,-4.482204829514558e-08
ai tools,USA,Exact match,existing searches,0.8299999927486611,2.3828231077499997,0.7045797090836179,2.382823,1.1733251925605259e-07
