Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai class,B,Broad match,existing,6.556434715629093,10.059077868100001,9.266882488365962,10.05908,-2.2558013661466703e-06,6.1027756
ai for engineering,B,Broad match,existing,6.556434715629069,11.19241481575,9.533154185142395,11.192417,-2.329025390324091e-06,5.991291
ai for engineers,B,Broad match,existing,6.55643471562909,11.154447063250002,9.533154352945742,11.154449,-2.3996406230963885e-06,5.991291
ai for enterprise,B,Broad match,existing,6.556434715629086,10.846804093300001,9.282708119331495,10.846807,-2.432884080860731e-06,6.803677
applied gen ai for digital transformation mit,B,Broad match,existing,13.616435017918175,21.519402148799998,20.30159092195521,21.519403,-1.308841603986366e-06,11.663365
artificial intelligence for engineering,B,Broad match,existing,6.556434715629093,11.19241481575,9.533154185142395,11.192417,-2.329025390324091e-06,5.675964
artificial intelligence for engineers,B,Broad match,existing,6.556434715629093,11.15444706325,9.53315435294574,11.154449,-2.3996406248727453e-06,5.6246414
artificial intelligence for enterprise,B,Broad match,existing,6.556434715629093,11.188995570000001,10.310057252701112,11.188997,-1.6986767565896344e-06,7.0829015
artificial intelligence for leadership,B,Phrase match,existing,6.556434715629093,11.017589749750003,10.106073023733005,11.0175905,-7.730161097896371e-07,6.6512346
artificial intelligence for leadership,B,Broad match,existing,6.556434715629095,12.543169365750002,11.514376746044801,12.54317,-6.095307600872957e-07,6.6512346
artificial intelligence short course online,USA,Broad match,existing,13.616435017918182,22.936587535869997,21.57527967644922,22.936588,-7.514835189681435e-07,11.556383
artificial intelligence short course online,A,Exact match,existing,13.61643501791818,19.76206718807,19.13292794351357,19.762066,1.3006188268605001e-06,11.526029
artificial intelligence short course online,A,Phrase match,existing,13.61643501791818,20.52780810507,19.286537920553094,20.527807,8.693522275393661e-07,11.526029
artificial intelligence short course online,A,Broad match,existing,13.616435017918182,23.35305503807,21.994508900260247,23.353056,-9.159094922495115e-07,11.526029
artificial intelligence short course online,B,Exact match,existing,13.61643501791818,24.38203614015,23.49967359561341,24.38203,5.65308945255083e-06,11.706596
artificial intelligence short course online,B,Phrase match,existing,13.61643501791818,25.95713564715,24.35482463202091,25.957132,3.3076724612612907e-06,11.706596
artificial intelligence short course online,B,Broad match,existing,13.616435017918164,28.78238258015,27.062795611728063,28.782381,1.522410741472413e-06,11.706596
best ai certification,B,Broad match,existing,6.556434715629093,10.688675917400001,9.533154286159156,10.688678,-1.8703807604936173e-06,5.7100315
best ai certifications 2024,B,Exact match,existing,1.816434811222031,1.7680657986500012,1.502205092082237,1.7680651,7.037021862998927e-07,0.70928025
best ai certifications 2024,B,Phrase match,existing,6.556434715629095,10.803569613250003,9.817759989054904,10.80357,-1.8045116867426714e-07,5.5985465
best ai certifications 2024,B,Broad match,existing,6.556434715629086,12.329149229250001,11.2260637113667,12.32915,-9.706401353781757e-07,5.5985465
best ai classes online,B,Broad match,new,6.556434715629093,10.98475997525,9.282708097274536,10.984762,-2.2165224606851552e-06,7.116969
best ai courses 2025,B,Broad match,existing,6.556434715629093,11.19720368395,9.533154177762562,11.1972065,-2.813242382160297e-06,5.5985465
best online courses for learning generative ai,B,Broad match,existing,4.216434698495796,6.533219162250002,4.977457586551149,6.53322,-6.520505353435624e-07,5.60205
best prompting courses,B,Broad match,existing,6.556434715629095,11.2204670714,9.533153872356726,11.22047,-3.3570667969939905e-06,6.762719
controllable video generation,B,Broad match,existing,1.816434811222031,5.493633539250002,1.7905175991560078,5.4936337,-2.078508281044833e-07,0.7092804
coursera generative ai,B,Broad match,existing,6.55643471562907,10.808066294949999,9.266882584851732,10.808068,-1.9805016613361204e-06,6.762719
driving innovation with ai mit xpro,B,Broad match,existing,2.9364349137614205,4.132512845450002,2.8150122541719256,4.1325126,2.760225115139292e-07,5.4344964
genai for digital transformation,B,Broad match,existing,6.556434715629094,10.952119443350004,10.56697944157617,10.952121,-1.3375948206828525e-06,6.1540985
generative ai certificate program,B,Broad match,new,2.9364349137614205,4.517142167550002,3.2704270987328634,4.5171423,-1.282874002583867e-07,4.6414824
generative ai course for business leaders,B,Broad match,existing,4.216434698495796,6.167209342250002,4.977457717188967,6.16721,-7.598312965484411e-07,5.60205
generative ai course usa,B,Broad match,existing,4.216434698495796,6.281934231150001,4.977457493173927,6.2819347,-5.070091786407716e-07,3.2069368
generative ai foundations course,B,Broad match,existing,3.2964349563466353,5.250340037850002,3.683655314949611,5.2503405,-4.2388095522483127e-07,5.434497
generative ai online program,B,Broad match,existing,7.666434890211939,10.680691008950001,8.242263799095875,10.680694,-2.617453807474135e-06,8.556805
generative ai online training,B,Broad match,existing,2.9364349137614134,4.854934337350001,2.9821143176280165,4.8549347,-3.550328111501244e-07,5.192397
generative ai workshop online,B,Broad match,new,1.816434811222031,2.7639248885500005,1.502204946457105,2.7639241,7.666933110606067e-07,0.70928
learn generative ai tools,B,Broad match,existing,5.006435035365042,9.334016187800003,5.46206603826387,9.334017,-6.121267546177478e-07,5.7926855
leverage ai for business,B,Broad match,existing,2.9364349137614205,4.098909711650001,2.982113933375465,4.0989094,3.335982432517426e-07,5.5375843
mit xpro ai,B,Broad match,new,6.556434715629093,11.290496274150001,9.571021243250954,11.290499,-2.4593705063580273e-06,7.065647
mitx,B,Phrase match,existing,6.556434715629093,10.147411937200003,9.750044608794623,9.520393,0.6270185656179716,5.789201
online course generative ai,USA,Exact match,existing,10.216435221987766,7.466285220370003,7.198381713614174,7.4662857,-4.851964030549993e-07,7.134013
online course generative ai,USA,Phrase match,existing,10.216435221987766,8.59630932237,7.198381322873541,8.596311,-1.2931695501094964e-06,7.134013
online course generative ai,USA,Broad match,existing,13.61643501791818,23.086574786569997,21.635826104547903,23.086576,-1.6752219949012215e-06,11.455924
online course generative ai,A,Exact match,existing,13.61643501791818,19.612226337769997,19.34708431420661,19.612228,-2.055784690924156e-06,11.2723875
online course generative ai,A,Phrase match,existing,13.61643501791818,20.742250439770004,19.347084161884567,20.74225,-2.7348789899406256e-09,11.2723875
online course generative ai,A,Broad match,existing,13.61643501791818,23.50304228877,22.05505532835893,23.503044,-1.8396479681825895e-06,11.2723875
online course generative ai,B,Exact match,existing,14.716435014734792,34.18540459385,29.75673943271719,34.185402,2.6773460959361728e-06,11.452955
online course generative ai,B,Phrase match,existing,14.716435014734792,36.124787285850005,30.458280995414214,36.124786,9.088968795367691e-07,11.452955
online course generative ai,B,Broad match,existing,14.716435014734792,38.885579134850005,33.16625216188858,38.88558,9.79332426709334e-07,11.452955
