Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai certification cost,B,Broad match,existing,2.396470069801771,3.0498733391700013,1.7995636334357483,3.0498738,-4.897179382012951e-07,2.0766544
ai for engineering,B,Phrase match,existing,0.876470024973873,0.95522803562,0.18803906934573855,0.95522827,-2.334801891823446e-07,0.0
ai for managers course,B,Broad match,existing,0.8764700249738908,0.8124914152100001,0.7295097542478953,0.81249154,-1.2093044177152734e-07,0.22288859
ai graphic design course,B,Broad match,existing,2.396470069801768,3.210386524270001,2.5414825177888303,3.210387,-4.672308535624836e-07,2.1238368
ai innovation course,B,Broad match,new,2.3964700698017705,2.6562883313700016,1.799563771109229,2.6562889,-5.308583919116927e-07,2.1892796
ai prompt engineering course,B,Phrase match,existing,2.086470034285486,3.0578604248300008,1.801695039583724,3.0578606,-1.8803926193911025e-07,2.253243
ai prompt engineering course,B,Broad match,existing,2.3964700698017722,3.936478840780001,2.512753116559725,3.9364793,-4.892828653346726e-07,2.253243
ai upskilling programs,B,Broad match,existing,2.3964700698017527,3.7075997712100013,1.3473526360476478,3.7075999,-1.0710115594392278e-07,2.1860082
applied gen ai for digital transformation mit,USA,Broad match,existing,12.266469951845618,15.01631772272,13.816537377756926,15.016318,-5.985080271386778e-07,10.7845
applied gen ai for digital transformation mit,A,Broad match,existing,12.266469951845606,15.775838480320001,14.486292109813714,15.775837,1.5357399227866608e-06,10.905987
applied gen ai for digital transformation mit,B,Exact match,existing,13.33646957002546,16.358043300520002,15.892329233299314,16.358038,5.3519116036682135e-06,11.073496
applied gen ai for digital transformation mit,B,Phrase match,existing,13.336469570025455,18.81000752537,18.0113551148628,18.810005,2.3373817192862134e-06,11.073496
applied gen ai for digital transformation mit,B,Broad match,existing,13.336469570025455,21.98739431532,20.732815605717644,21.98739,3.797131522986774e-06,11.073496
artificial intelligence for leadership,B,Broad match,existing,8.83647004691998,10.036567436480002,8.861307965540366,10.036569,-1.2051825954983997e-06,4.689205
artificial intelligence master's degree online,B,Broad match,existing,2.3964700698017682,2.617173819370002,1.799563793964118,2.6171744,-5.676081475947115e-07,2.1687706
artificial intelligence short course online,USA,Broad match,existing,12.266469951845618,18.50234980268,14.995744654364572,18.502346,3.7638616419144455e-06,11.602277
artificial intelligence short course online,A,Broad match,existing,12.266469951845611,19.261870560280002,15.665499863258518,19.261868,3.037086642621034e-06,11.602278
artificial intelligence short course online,B,Exact match,existing,13.33646957002546,17.18266457348,16.975097134996762,17.182663,1.6096128128140208e-06,11.964917
artificial intelligence short course online,B,Phrase match,existing,13.33646957002546,19.634628798330002,19.094122971856766,19.634626,2.4097801976097344e-06,11.964917
