Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
ai machine learning course free,USA,Broad match,new,0.3099999964632314,0.95556247163,0.1260173909682264,0.95556265,-1.7952737907389604e-07,0.07497847,3.1979712665517086
ai online courses,USA,Broad match,existing searches,0.3099999964632332,2.0020681830100004,0.1260169954947416,2.0020685,-3.3658228471011853e-07,0.0,3.1979813026015163
ai online tutorial,USA,Phrase match,existing searches,0.8299999927486611,1.64460769485,0.8532386739111266,1.6446077,3.1695397861852825e-08,0.20395392,1.2645933940467964
ai robotics certification,USA,Broad match,existing searches,0.8299999927486615,1.37397606659,0.8688178806311377,1.3739761,-4.4822048295145584e-08,0.1603322,1.2419173392120328
ai with matlab,USA,Broad match,existing searches,0.8299999927486615,1.0646897493500005,0.8306284485954532,1.0646895,2.323288210703823e-07,0.02160865,1.2990164163023665
apple ai,USA,Broad match,existing searches,0.5599999790984276,0.8917483474300005,0.2748034383342363,0.8917485,-1.4051937080594712e-07,0.21406043,2.6491661721586914
applied data science program mit,USA,Exact match,existing,0.599999988815432,1.6186765194300008,1.0575349688890767,1.6186767,-1.4301506756631e-07,0.06374502,0.7375642493216455
applied data science program mit,USA,Phrase match,existing,0.5999999888154318,1.7312190778299994,1.0575350172564215,1.7312192,-9.464772277034684e-08,0.21406043,0.7375642155884603
applied data science program mit,USA,Broad match,existing,0.5999999888153678,1.99736562993,1.1053240659422676,1.9973657,-8.318950728281038e-08,0.21406043,0.7056753847072379
applied data science program mit,A,Exact match,existing,0.5999999888154319,2.1344488168300004,1.0575352216304157,2.1344485,2.885402055063935e-07,-0.0004348755,0.7375640730504706
applied data science program mit,A,Phrase match,existing,0.5999999888154319,2.16275040223,1.0575352103888744,2.1627502,1.580893749242307e-07,0.14988053,0.7375640808907362
applied data science program mit,A,Broad match,existing,0.5999999888154319,2.5258954988300006,1.105324171620528,2.5258954,1.416980426327541e-07,0.14988053,0.7056753172388286
apply for mit,USA,Exact match,existing searches,0.599999988815432,1.6743879638299994,0.9400852046594672,1.674388,-8.72030205822938e-08,0.07497835,0.8297120107773697
apply for mit,USA,Phrase match,existing searches,0.5999999888154319,1.9182418602299995,0.9400849359822578,1.9182421,-2.3667094040114025e-07,0.22529387,0.8297122479098872
apply for mit,USA,Broad match,existing searches,0.5999999888154319,1.8684908907299995,0.9878741066342354,1.868491,-1.6285123827231018e-07,0.22529387,0.789574278971217
apply for mit,A,Broad match,existing searches,0.5999999888154319,2.3970207596300006,0.9878742123124956,2.3970203,4.196641802955981e-07,0.22529387,0.7895741945061757
apps to learn data analysis,USA,Broad match,existing searches,0.950000024888994,1.2592686198700014,0.7829328261364046,1.2592685,9.7607428140023e-08,1.0679771,1.577402289351101
automation bootcamp,USA,Exact match,existing searches,0.8299999927486614,1.4027219023490003,0.8794958796286636,1.4027218,1.396918349882981e-07,0.18234527,1.22683916498714
automation bootcamp,USA,Phrase match,existing searches,0.8299999927486614,1.6648651492490003,0.8794961106671522,1.664865,1.3231174444960916e-07,0.33266068,1.226838842703661
automation bootcamp,USA,Broad match,existing searches,0.8299999927486615,1.4908544205700005,0.9272850536380852,1.4908544,3.8055046891472e-08,0.33266068,1.1636119727584744
best ai books for beginners,USA,Broad match,existing searches,0.8299999927486615,1.5213779418500002,0.853238603356653,1.521378,-9.846372051036668e-08,0.08535373,1.2645934986162821
best coding classes online,USA,Broad match,existing searches,0.8299999927486618,1.4436122591899998,0.856072407524503,1.4436125,-1.9713171650614925e-07,0.02160871,1.2604073920492251
big data analytics courses,USA,Broad match,existing searches,0.950000024889,1.3930048373800006,0.7829327610593524,1.3930049,-5.68765912145608e-08,0.8642921,1.577402420464147
big data mit,USA,Exact match,existing searches,0.9500000248890008,2.662691881069,1.6211476820791315,2.6626918,4.948025456030791e-08,0.9612839,0.7618060007782921
big data mit,USA,Phrase match,existing searches,0.950000024888998,3.117528207169034,1.6211477588276644,3.117528,2.4543807697341435e-07,0.9828926,0.7618059647127969
big data mit,USA,Broad match,existing searches,0.9500000248889998,2.94351747849,1.668936761403208,2.9435174,3.19720556696268e-08,0.9828923,0.7399921080996125
big data mit,A,Exact match,existing searches,0.9500000248890016,2.987963189469001,1.6211480992895575,2.987963,2.282721016655387e-07,0.89710414,0.7618058047237766
big data mit,A,Phrase match,existing searches,0.5999999888154319,2.853412737669,1.1160023115291686,2.8534124,3.479137511419595e-07,0.13977408,0.6989232705004795
big data mit,A,Broad match,existing searches,0.5999999888154319,2.7764005534900003,1.1637911670459085,2.7764003,2.2580750513867545e-07,0.13977408,0.6702233248942442
bootcamp for data science,USA,Broad match,existing searches,0.9500000248890008,1.1949047917300009,0.7829327458315634,1.1949047,1.067095540818741e-07,1.1115991,1.5774024511441158
coding bootcamp machine learning,USA,Broad match,existing searches,0.829999992748661,1.41775203502,0.9272849336844746,1.417752,7.50840345453696e-09,0.20395404,1.163612123283358
cs109 data science,USA,Broad match,existing searches,0.9500000248890008,1.66661185619,0.7829327642596107,1.6666119,-5.3676332933960686e-08,0.86429214,1.5774024140164744
curso cs50 harvard,USA,Exact match,existing searches,0.5999999888154318,1.9341456569900013,1.1160020508040889,1.9341457,-3.2020618379036137e-08,0.13872337,0.6989234337858652
curso cs50 harvard,USA,Phrase match,existing searches,0.5999999888154319,2.04465019109,1.1160022556995275,2.04465,1.1327017590545553e-07,0.1603322,0.6989233054651359
curso cs50 harvard,USA,Broad match,existing searches,0.5999999888153553,2.31079674319,1.1637909467575045,2.3107967,5.519101176076901e-09,0.16033244,0.6702234517575157
