Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
6 s191,USA,Phrase match,existing searches,0.4100000061387012,0.8267312414800002,0.0410790808354689,0.8267309,3.34516651823158e-07,0.1387235,12.97497405346284
6 s191,USA,Broad match,existing searches,1.020000054457102,1.6449431079100003,0.8577423589895599,1.6449429,2.2823318168718745e-07,0.5493026,1.5459188378620952
ai and cloud computing,USA,Exact match,existing searches,0.8299999863645943,1.0883753817899997,0.6854875009878452,1.0883752,1.710279757816125e-07,0.0,1.5740622268371673
ai and cloud computing,USA,Phrase match,existing searches,0.8299999863645947,1.1574571729899998,0.68548753869549,1.157457,1.789332981783076e-07,0.15031534,1.5740621402503583
ai and cloud computing,USA,Broad match,existing searches,0.8299999863645946,1.4273256371400005,0.7596617052933818,1.4273255,1.5000315967128588e-07,0.15031528,1.4203690600110777
ai driven computational design,USA,Broad match,existing searches,0.8299999863645947,1.0555249350399998,0.4400244849057224,1.0555248,1.0899019509125202e-07,0.15031528,2.4521362317034576
ai training,USA,Broad match,existing searches,0.8299999863645948,1.2467243140600002,0.4400245016477382,1.2467241,1.853368556403723e-07,0.2890389,2.4521361384047817
analyticsvidhya review,USA,Broad match,existing searches,0.8299999863645947,1.10078880471,0.6000496475101404,1.1007886,2.1141776374022925e-07,0.08535373,1.7981845114836748
andrew ng,USA,Broad match,existing searches,1.0200000544571008,1.8330577798700003,0.8577423878526358,1.8330576,1.3788696806571465e-07,0.41057885,1.5459187858418444
andrew ng ai course,USA,Broad match,existing,1.0200000544571015,1.3659396616,0.8577423540133302,1.3659395,1.636523072612306e-07,0.48555756,1.5459188468308103
andrew ng artificial intelligence course,USA,Broad match,existing searches,1.020000054457102,1.22826306217,0.8577424704341601,1.2282629,1.6086384757585392e-07,0.4105791,1.5459186370042473
andrew ng course introduction to machine learning,USA,Broad match,new,1.0200000544571022,1.2992343626799998,0.8577424608054576,1.2992342,2.1083978984925977e-07,0.4105791,1.5459186543581638
